,Argentina,Australia,Brazil,Chile,China,France,Germany,India,Iran,Italy,Japan,Mexico,Portugal,Russia,SouthKorea,Spain,Sweden,Switzerland,UnitedKingdom,US
2019-05-19,2.44990276e+15,2.74584239e+15,2.44487577e+15,2.4007882e+15,5.06276035e+15,5.35410838e+15,7.4417481e+15,5.24618229e+15,4.59042185e+15,5.17319684e+15,6.28853542e+15,4.19373411e+15,4.19373411e+15,4.25255718e+15,6.24312473e+15,4.17137961e+15,4.79516778e+15,4.09287405e+15,4.86290961e+15,4.76001938e+15
2019-05-20,2.3326813e+15,2.68570855e+15,2.3830924e+15,2.12445121e+15,5.13507847e+15,5.50778875e+15,7.54346527e+15,5.60497796e+15,4.95904923e+15,4.40682247e+15,5.37388241e+15,4.57192343e+15,4.57192343e+15,4.22900116e+15,8.96128337e+15,4.75136502e+15,5.70718476e+15,3.84847135e+15,6.91082142e+15,4.48879407e+15
2019-05-21,2.52621896e+15,2.74559408e+15,2.43412547e+15,3.01324571e+15,5.55535551e+15,5.49530758e+15,7.46568503e+15,5.14188438e+15,4.26658991e+15,5.75115395e+15,7.82104686e+15,4.38432865e+15,4.38432865e+15,4.25578324e+15,8.25369556e+15,4.70111068e+15,5.21290596e+15,7.50520302e+15,5.98297105e+15,4.55139188e+15
2019-05-22,2.78540145e+15,2.81317002e+15,2.35700289e+15,2.97703484e+15,5.22496838e+15,4.6916902e+15,6.86892026e+15,5.90962106e+15,4.77284361e+15,5.21038267e+15,5.35875768e+15,4.05300924e+15,4.05300924e+15,4.3081048e+15,8.88220228e+15,4.69861047e+15,5.89898726e+15,4.27646001e+15,6.22207778e+15,4.49848352e+15
2019-05-23,2.77035269e+15,2.77118672e+15,2.38825656e+15,2.94918224e+15,5.59078846e+15,4.71262817e+15,7.59990329e+15,4.93560301e+15,4.47416944e+15,5.89471806e+15,6.42175511e+15,4.32273963e+15,4.32273963e+15,4.48525555e+15,6.43826979e+15,5.15429952e+15,4.14532419e+15,4.77915399e+15,5.78076882e+15,4.76951555e+15
2019-05-24,2.50994184e+15,2.80029049e+15,2.36806028e+15,2.41011848e+15,5.2100235e+15,5.78914615e+15,6.9738243e+15,5.84786104e+15,4.24619579e+15,5.21282382e+15,6.70036695e+15,3.69037307e+15,3.69037307e+15,4.52685419e+15,8.8040414e+15,4.30930551e+15,4.6464701e+15,4.85869518e+15,5.19398931e+15,4.57566757e+15
2019-05-25,2.8686865e+15,2.74803765e+15,2.3751596e+15,1.95922221e+15,5.3097913e+15,4.53783535e+15,6.46725116e+15,5.21156969e+15,4.39250815e+15,5.94737919e+15,5.71417857e+15,3.94553654e+15,3.94553654e+15,4.64685987e+15,6.32837124e+15,5.46596275e+15,4.31293234e+15,4.20320371e+15,4.08264639e+15,4.69149425e+15
2019-05-26,2.52460728e+15,2.75354997e+15,2.38652193e+15,2.29063974e+15,4.74159289e+15,5.34980214e+15,4.70007989e+15,5.70089585e+15,4.29356177e+15,6.24290193e+15,6.15262226e+15,3.75015955e+15,3.75015955e+15,4.63542989e+15,5.97690709e+15,4.95661989e+15,4.78972766e+15,3.47926415e+15,8.53117998e+15,4.6993331e+15
2019-05-27,2.72842522e+15,2.69394576e+15,2.31467169e+15,1.97315831e+15,4.9701383e+15,5.00993493e+15,5.19688895e+15,5.84082964e+15,4.5773265e+15,3.97880831e+15,6.28185406e+15,3.76835518e+15,3.76835518e+15,4.71402511e+15,,5.73524109e+15,4.92700878e+15,5.73991992e+15,3.9914186e+15,4.61586417e+15
2019-05-28,2.73922518e+15,2.79003867e+15,2.40589036e+15,2.74494501e+15,5.04771239e+15,6.54813291e+15,5.38906512e+15,5.54919492e+15,4.10108684e+15,5.69858623e+15,4.88745589e+15,3.92700429e+15,3.92700429e+15,4.68732866e+15,8.1262957e+12,4.78468484e+15,4.61288829e+15,,4.25759222e+15,4.60666811e+15
2019-05-29,2.2289632e+15,2.79073526e+15,2.36752985e+15,1.78366113e+15,5.31014563e+15,5.70637569e+15,6.04959995e+15,6.47488761e+15,4.67214488e+15,4.6967078e+15,4.67844882e+15,3.7467566e+15,3.7467566e+15,4.7700186e+15,8.06075758e+15,4.7861156e+15,4.26216046e+15,6.28995222e+15,4.26212744e+15,4.71367346e+15
2019-05-30,2.45513511e+15,2.69755541e+15,2.42452407e+15,2.39298156e+15,5.15944113e+15,4.39952908e+15,5.58637914e+15,5.58964653e+15,4.51741332e+15,5.73620424e+15,6.94284792e+15,3.82188443e+15,3.82188443e+15,4.70689976e+15,3.93780882e+15,4.37985518e+15,5.02339268e+15,5.54468789e+15,4.85511693e+15,4.86087165e+15
2019-05-31,2.68918479e+15,2.75173911e+15,2.37328028e+15,1.8380228e+15,5.06567555e+15,5.14154669e+15,6.09068077e+15,6.19721422e+15,4.95029502e+15,4.30612321e+15,3.70620029e+15,3.17031427e+15,3.17031427e+15,4.75610612e+15,8.44343594e+15,4.53252408e+15,4.87674155e+15,4.54195476e+15,3.88089057e+15,5.14791827e+15
2019-06-01,2.96977044e+15,2.70264978e+15,2.44747933e+15,2.5004403e+15,5.50111759e+15,4.70472382e+15,5.79893707e+15,4.9195903e+15,4.95563527e+15,5.5264128e+15,5.84020902e+15,3.9376389e+15,3.9376389e+15,4.86108371e+15,6.47487526e+15,4.48056974e+15,5.88077123e+15,4.39131791e+15,4.71713681e+15,4.96321159e+15
2019-06-02,2.61630805e+15,2.80441151e+15,2.3982284e+15,2.33706592e+15,5.40210142e+15,5.32425567e+15,4.93664991e+15,5.74599945e+15,4.96207611e+15,4.6451843e+15,5.4772569e+15,3.75823892e+15,3.75823892e+15,4.83221778e+15,7.41674334e+15,4.95590854e+15,5.15366762e+15,4.56809715e+15,5.39897951e+15,5.10752572e+15
2019-06-03,2.91475056e+15,2.68737714e+15,2.39907612e+15,2.06584719e+15,5.37674769e+15,5.00339907e+15,6.20498596e+15,4.98602378e+15,4.90443926e+15,4.6792799e+15,6.01416808e+15,4.15935209e+15,4.15935209e+15,4.82140197e+15,8.9511451e+15,4.90342994e+15,6.21326719e+15,,5.6988901e+15,4.98362718e+15
2019-06-04,-1.267651e+30,2.72991155e+15,-1.267651e+30,-1.267651e+30,5.46405417e+15,4.93649045e+15,6.04629551e+15,5.17795459e+15,4.88592849e+15,5.47354176e+15,7.40347994e+15,-1.267651e+30,-1.267651e+30,4.74815721e+15,9.15486989e+15,4.86859883e+15,5.32097485e+15,4.81593717e+15,4.70811631e+15,5.2721545e+15
2019-06-05,2.45864571e+15,-1.267651e+30,2.39993001e+15,1.72998947e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,3.97640742e+15,3.97640742e+15,5.28588819e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,4.32960138e+15
2019-06-06,2.46756958e+15,2.66804496e+15,2.4337961e+15,2.68127775e+15,4.82434403e+15,5.28012542e+15,7.68018482e+15,4.66625165e+15,4.70106504e+15,4.8478171e+15,7.04723656e+15,4.04725506e+15,4.04725506e+15,4.80025033e+15,,5.12811579e+15,5.25062114e+15,4.185411e+15,8.71702697e+15,4.46326183e+15
2019-06-07,2.6624556e+15,2.85971969e+15,2.41845609e+15,2.56373631e+15,5.12103768e+15,5.30015124e+15,5.6157653e+15,5.44477406e+15,4.80984636e+15,5.26133762e+15,5.13929666e+15,3.76568747e+15,3.76568747e+15,4.87239022e+15,5.99071863e+15,5.27353855e+15,5.70302347e+15,5.16481092e+15,5.81475812e+15,4.62811502e+15
2019-06-08,2.76902903e+15,2.57833061e+15,2.51938862e+15,2.73722775e+15,5.9165381e+15,4.56539776e+15,5.58179372e+15,4.96522808e+15,4.84389203e+15,4.95352054e+15,5.19115249e+15,4.13419808e+15,4.13419808e+15,4.87571291e+15,5.2256953e+15,4.72539711e+15,4.91866258e+15,4.86342662e+15,5.10318028e+15,4.39053086e+15
2019-06-09,2.40969033e+15,2.76683806e+15,2.43329198e+15,2.62641223e+15,5.02925208e+15,4.9481674e+15,5.27318046e+15,5.87710064e+15,4.73511877e+15,4.18922627e+15,7.13887345e+15,4.01019191e+15,4.01019191e+15,4.79481666e+15,9.43336738e+15,4.94061148e+15,5.95630467e+15,3.84168772e+15,6.46047155e+15,4.78771869e+15
2019-06-10,2.85136651e+15,2.77286659e+15,2.38009693e+15,2.13984505e+15,5.91811597e+15,4.64626556e+15,5.11071956e+15,5.20917256e+15,4.73632619e+15,4.28210038e+15,5.15788152e+15,4.18862793e+15,4.18862793e+15,4.69233606e+15,6.66255299e+15,5.12276802e+15,5.32906657e+15,2.98494053e+15,6.23236799e+15,4.61117245e+15
2019-06-11,2.38044804e+15,2.87043509e+15,2.39427005e+15,2.58098812e+15,5.45698144e+15,6.26471607e+15,7.12415889e+15,5.32102908e+15,4.83136147e+15,5.01343426e+15,7.48203382e+15,4.11649825e+15,4.11649825e+15,4.7258862e+15,9.24449405e+15,4.54214159e+15,5.2951068e+15,6.10398444e+15,6.74187298e+15,4.68735873e+15
2019-06-12,2.48509599e+15,2.81693591e+15,2.29188421e+15,1.58651998e+15,5.42327668e+15,5.30414341e+15,5.49588793e+15,5.19082285e+15,4.99620714e+15,4.34205785e+15,6.72792722e+15,4.18774827e+15,4.18774827e+15,4.7316334e+15,9.7319009e+15,5.36519262e+15,5.18023844e+15,4.64758572e+15,5.68032725e+15,4.65978719e+15
2019-06-13,2.36095963e+15,2.83370292e+15,2.43924668e+15,2.34660665e+15,5.63902685e+15,4.50175601e+15,5.90915989e+15,5.27556577e+15,4.62448631e+15,4.7546002e+15,8.00793914e+15,3.95068299e+15,3.95068299e+15,4.64679652e+15,8.41725328e+15,4.44843721e+15,5.339826e+15,4.29640665e+15,6.12883995e+15,4.91401543e+15
2019-06-14,2.50657325e+15,2.88540708e+15,2.32310137e+15,1.98681255e+15,5.53031424e+15,4.94234664e+15,4.2907032e+15,5.16489145e+15,4.63901243e+15,5.66413469e+15,5.71786527e+15,3.87000015e+15,3.87000015e+15,4.70796867e+15,9.55171306e+15,5.26228627e+15,5.66832121e+15,5.83090934e+15,5.685085e+15,4.91819014e+15
2019-06-15,2.00128511e+15,2.84342431e+15,2.38529787e+15,2.89292408e+15,5.40853904e+15,4.1141124e+15,5.16108611e+15,4.72616537e+15,4.6554337e+15,5.36616704e+15,4.0790558e+15,4.1450826e+15,4.1450826e+15,4.79236263e+15,4.6659204e+15,4.72973234e+15,5.35958607e+15,3.43049024e+15,4.90144621e+15,4.73116256e+15
2019-06-16,1.86891945e+15,2.81966697e+15,2.40020865e+15,1.8937053e+15,4.98570541e+15,4.51445033e+15,3.29424716e+15,5.47516901e+15,4.5545417e+15,4.4531496e+15,6.72967366e+15,3.51974207e+15,3.51974207e+15,4.83729335e+15,6.96199703e+15,4.95209837e+15,4.94539177e+15,3.75981974e+15,6.9921928e+15,4.8638733e+15
2019-06-17,2.67811639e+15,2.70748323e+15,2.35586258e+15,2.08173266e+15,5.58329696e+15,4.85315896e+15,5.25009662e+15,4.73718626e+15,4.7025248e+15,5.64692207e+15,6.36489618e+15,4.05193255e+15,4.05193255e+15,4.83884437e+15,7.12408427e+15,5.23295111e+15,4.64716267e+15,5.63069031e+15,5.00569473e+15,4.81199492e+15
2019-06-18,2.21222639e+15,2.63643695e+15,2.30525256e+15,2.23840408e+15,5.07139753e+15,5.50204316e+15,5.41787093e+15,5.12302035e+15,4.54161385e+15,5.18042634e+15,7.02740133e+15,3.91902371e+15,3.91902371e+15,4.85045206e+15,5.98604571e+15,5.27121712e+15,4.99039605e+15,4.6146546e+15,5.54276696e+15,4.9727083e+15
2019-06-19,2.91718903e+15,2.60721077e+15,2.34666866e+15,1.85732116e+15,5.06662313e+15,4.78431225e+15,6.42979206e+15,5.00018214e+15,4.67469448e+15,4.92087073e+15,6.05008367e+15,3.85519539e+15,3.85519539e+15,4.90759606e+15,5.50331769e+15,4.95439295e+15,4.7088792e+15,,4.68638323e+15,4.83235683e+15
2019-06-20,2.61001673e+15,2.62120297e+15,2.4409789e+15,2.29127513e+15,4.80063205e+15,4.86543344e+15,5.61504106e+15,4.58689783e+15,4.45756026e+15,5.31325894e+15,8.00764655e+15,3.93896605e+15,3.93896605e+15,4.87188824e+15,7.12155668e+15,4.73376156e+15,5.39314212e+15,5.01805188e+15,5.85503471e+15,4.89626701e+15
2019-06-21,2.66120039e+15,2.57201566e+15,2.39047008e+15,2.18412549e+15,4.97539695e+15,5.24999569e+15,5.97755617e+15,5.42534095e+15,4.36384703e+15,5.04111049e+15,5.47770948e+15,3.81014307e+15,3.81014307e+15,4.99416381e+15,7.52424852e+15,5.58089178e+15,5.07125472e+15,3.81266609e+15,4.97379225e+15,5.1582219e+15
2019-06-22,2.72458686e+15,2.60236095e+15,2.42637386e+15,2.86213131e+15,4.96642316e+15,6.00448185e+15,6.56842824e+15,4.62976483e+15,4.41987676e+15,5.15557029e+15,7.4153813e+15,3.92367892e+15,3.92367892e+15,4.99141128e+15,5.8210991e+15,4.48503034e+15,5.08042769e+15,8.4901217e+15,6.59561485e+15,4.76102869e+15
2019-06-23,2.729474e+15,2.54684393e+15,2.32642111e+15,2.6486972e+15,5.19290483e+15,4.83075319e+15,6.66427688e+15,5.18234619e+15,4.45238456e+15,4.44515935e+15,5.36956919e+15,3.42037586e+15,3.42037586e+15,4.94317879e+15,7.36048463e+15,4.60170742e+15,5.09508534e+15,4.02404962e+15,6.08829438e+15,4.64687329e+15
2019-06-24,2.70434387e+15,2.64383047e+15,2.36977317e+15,2.47394438e+15,5.70214891e+15,5.26826004e+15,6.1622709e+15,4.88014639e+15,4.82825191e+15,5.80850142e+15,6.83092966e+15,3.89841243e+15,3.89841243e+15,5.01840192e+15,5.63948211e+15,4.84105145e+15,5.04289344e+15,5.21810609e+15,5.99981269e+15,4.53682818e+15
2019-06-25,2.45513108e+15,2.69978128e+15,2.36217913e+15,2.59820664e+15,5.23025387e+15,4.971459e+15,5.35470269e+15,5.04698439e+15,4.8008366e+15,5.03313903e+15,7.20886477e+15,3.3478803e+15,3.3478803e+15,4.93670037e+15,8.12498935e+15,4.92895171e+15,5.4961757e+15,4.40917558e+15,5.45647946e+15,4.69420169e+15
2019-06-26,2.87690788e+15,2.72615452e+15,2.37053257e+15,2.34215089e+15,5.60887832e+15,4.57982885e+15,5.64782133e+15,4.98663151e+15,4.96572791e+15,5.70463891e+15,6.28492228e+15,3.93291417e+15,3.93291417e+15,4.94140229e+15,7.1646003e+15,4.8718469e+15,5.52643643e+15,4.75678473e+15,5.04119156e+15,4.76803915e+15
2019-06-27,2.79314796e+15,2.81958751e+15,2.47035352e+15,2.43563784e+15,5.22035021e+15,5.02224485e+15,5.27783942e+15,4.93599063e+15,4.52809168e+15,5.39670211e+15,4.4765773e+15,3.74927372e+15,3.74927372e+15,4.85020939e+15,6.68449222e+15,4.51822238e+15,5.52406399e+15,5.38163805e+15,4.66696193e+15,4.68531003e+15
2019-06-28,2.90031088e+15,2.77847877e+15,2.30971906e+15,2.06799494e+15,4.6544566e+15,4.84995009e+15,5.38679308e+15,5.32004929e+15,4.69902654e+15,4.75271095e+15,5.38152852e+15,3.90673715e+15,3.90673715e+15,4.83064421e+15,5.71373512e+15,4.67451892e+15,5.26833037e+15,5.00435416e+15,5.40433909e+15,4.71907438e+15
2019-06-29,2.7026632e+15,2.750307e+15,2.44109781e+15,2.68218641e+15,5.2831319e+15,5.35457599e+15,5.97537164e+15,4.76345266e+15,4.71851389e+15,5.73334486e+15,4.68136349e+15,3.92890723e+15,3.92890723e+15,4.75984489e+15,1.13285808e+16,4.42248353e+15,5.54486237e+15,5.28028755e+15,6.11680169e+15,4.5181542e+15
2019-06-30,2.81841633e+15,2.75718405e+15,2.40343363e+15,2.82344036e+15,4.88108269e+15,4.66341375e+15,6.09036241e+15,5.77822888e+15,4.79375581e+15,5.25880305e+15,4.84055109e+15,3.98083044e+15,3.98083044e+15,4.56259798e+15,6.70202964e+15,4.67363255e+15,5.45404153e+15,5.04132416e+15,6.3276862e+15,4.95836794e+15
2019-07-01,2.81679041e+15,2.76084551e+15,2.48132179e+15,3.02609571e+15,5.43001173e+15,4.70451766e+15,6.16303326e+15,4.4821613e+15,4.67290026e+15,5.71503166e+15,5.3846923e+15,4.19171065e+15,4.19171065e+15,4.69125534e+15,,4.72615678e+15,5.5556218e+15,4.20566446e+15,5.12743128e+15,4.80167626e+15
2019-07-02,,2.80491e+15,2.71749399e+15,-1.267651e+30,4.82686786e+15,5.06072614e+15,4.83120202e+15,4.99684172e+15,4.52227522e+15,5.03869296e+15,4.46793502e+15,3.8865916e+15,3.8865916e+15,4.7307685e+15,8.09086959e+15,5.20215995e+15,5.0896361e+15,4.28225607e+15,5.00084302e+15,4.76515347e+15
2019-07-03,2.88465036e+15,2.77467531e+15,2.47488229e+15,2.60918109e+15,5.82481425e+15,4.42412153e+15,4.99176507e+15,4.5990236e+15,4.66733935e+15,5.79744994e+15,6.21875026e+15,4.13259149e+15,4.13259149e+15,4.77098711e+15,5.80823997e+15,4.93868787e+15,4.96177385e+15,4.47216396e+15,4.6985133e+15,4.70912938e+15
2019-07-04,2.37194079e+15,2.7709709e+15,2.5040513e+15,2.56518157e+15,5.01779633e+15,5.20511382e+15,5.13160813e+15,4.05733454e+15,4.70598278e+15,5.3758801e+15,6.53178734e+15,3.80140281e+15,3.80140281e+15,4.73001581e+15,8.37335174e+15,4.87264416e+15,5.25310471e+15,5.11380066e+15,5.67149626e+15,4.80229474e+15
2019-07-05,2.86651996e+15,2.73435791e+15,2.39285218e+15,2.14847726e+15,5.34763318e+15,4.4806645e+15,4.63173568e+15,4.84523743e+15,4.66532072e+15,4.98729938e+15,4.7575095e+15,3.54641382e+15,3.54641382e+15,4.86205384e+15,8.18873096e+15,5.39860048e+15,4.60062723e+15,,5.00535381e+15,4.75390764e+15
2019-07-06,-1.267651e+30,2.68237753e+15,-1.267651e+30,-1.267651e+30,5.32684983e+15,5.30499382e+15,5.33580752e+15,3.89794589e+15,4.60383504e+15,5.34624e+15,6.23031553e+15,-1.267651e+30,-1.267651e+30,4.82497807e+15,7.19131822e+15,4.64751647e+15,5.05813628e+15,5.33224914e+15,4.7788716e+15,4.89007743e+15
2019-07-07,2.80070952e+15,-1.267651e+30,2.43255351e+15,1.90183434e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,3.52389128e+15,3.52389128e+15,5.70786014e+15,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,-1.267651e+30,4.63185863e+15
2019-07-08,2.64832488e+15,2.58400453e+15,2.54871412e+15,2.81781852e+15,4.69083336e+15,5.48763945e+15,5.87653209e+15,4.23408103e+15,4.38994674e+15,4.97697213e+15,4.84231417e+15,3.90190665e+15,3.90190665e+15,5.00693543e+15,,4.86140047e+15,5.30759764e+15,5.80301192e+15,4.85382737e+15,4.79806097e+15
2019-07-09,2.61770392e+15,2.7291312e+15,2.57979009e+15,2.5407032e+15,4.48493612e+15,5.1489335e+15,5.62023046e+15,4.72283033e+15,4.73086728e+15,5.08101181e+15,5.3676343e+15,3.599902e+15,3.599902e+15,4.93570018e+15,6.35278169e+15,5.83912186e+15,4.98258727e+15,4.75661186e+15,4.61380849e+15,4.89721835e+15
2019-07-10,2.85740309e+15,2.77748583e+15,2.55953932e+15,2.26614581e+15,5.14536384e+15,4.99211887e+15,6.18172925e+15,4.37289304e+15,5.15569968e+15,5.24656562e+15,5.51818901e+15,4.03062306e+15,4.03062306e+15,4.96263499e+15,-1.267651e+30,5.04108257e+15,5.06676648e+15,4.99971452e+15,4.24310664e+15,4.69616717e+15
2019-07-11,2.41994054e+15,2.68735137e+15,2.50843458e+15,2.65950442e+15,4.93416312e+15,5.20977386e+15,6.43508239e+15,4.47798954e+15,4.57328816e+15,4.27189393e+15,5.31264638e+15,3.79359993e+15,3.79359993e+15,4.8539181e+15,6.31444857e+15,5.05529784e+15,5.20387955e+15,4.47910623e+15,6.51384296e+15,4.69630837e+15
2019-07-12,2.86759209e+15,2.62128431e+15,2.56611492e+15,2.05441224e+15,4.91451472e+15,4.40607864e+15,5.5019841e+15,4.12291386e+15,4.76069476e+15,4.9904637e+15,4.42478939e+15,4.04510113e+15,4.04510113e+15,4.91478101e+15,6.01439625e+15,4.5293195e+15,5.32770668e+15,,4.7678738e+15,4.67434552e+15
2019-07-13,2.40289542e+15,2.61454953e+15,2.65661659e+15,2.62262622e+15,5.24481327e+15,4.75361773e+15,5.4616855e+15,4.00151661e+15,4.29675347e+15,4.55693829e+15,4.43381097e+15,3.87524189e+15,3.87524189e+15,4.76958749e+15,7.05138013e+15,4.26285866e+15,5.19776942e+15,4.63079938e+15,4.86081474e+15,4.70874337e+15
2019-07-14,2.94808891e+15,2.47445951e+15,2.57327275e+15,2.04000317e+15,5.20936959e+15,4.49621202e+15,4.98276873e+15,4.18554764e+15,4.61484787e+15,4.175637e+15,3.76540185e+15,3.88307725e+15,3.88307725e+15,4.86027197e+15,7.244644e+15,4.57534598e+15,5.0036267e+15,7.72805921e+15,4.68834765e+15,4.5351467e+15
2019-07-15,2.65958065e+15,2.53183947e+15,2.65426644e+15,2.53464891e+15,5.45308912e+15,5.07100507e+15,5.44365523e+15,4.17885447e+15,4.3405173e+15,4.36182303e+15,5.87205352e+15,4.1046938e+15,4.1046938e+15,4.75450088e+15,3.3954178e+15,4.5184323e+15,4.9561249e+15,5.12967164e+15,4.80626007e+15,4.47857768e+15
2019-07-16,2.7095381e+15,2.49110895e+15,2.51908959e+15,2.26501033e+15,4.5294564e+15,4.75185142e+15,3.14772462e+15,3.94467674e+15,4.63597267e+15,4.98978885e+15,5.49874731e+15,3.8224256e+15,3.8224256e+15,4.68111814e+15,7.05901068e+15,4.58140403e+15,4.59172591e+15,4.54580842e+15,5.98106677e+15,4.40956857e+15
2019-07-17,2.85949984e+15,2.44954306e+15,2.66709738e+15,2.49523158e+15,4.40406537e+15,4.89051927e+15,5.80942377e+15,3.96726371e+15,4.79366454e+15,5.27505736e+15,6.31864797e+15,3.99465245e+15,3.99465245e+15,4.67849016e+15,4.96872741e+15,4.86505656e+15,4.84198399e+15,4.78278378e+15,5.53806934e+15,4.49670996e+15
2019-07-18,2.37871422e+15,2.57806432e+15,2.61682667e+15,2.76130695e+15,4.45413986e+15,4.91602869e+15,5.65800523e+15,4.27243563e+15,4.68031015e+15,5.08444188e+15,3.99839363e+15,3.66950302e+15,3.66950302e+15,4.76634908e+15,7.859038e+15,5.131082e+15,4.87524798e+15,3.8976992e+15,5.79985834e+15,4.4884894e+15
2019-07-19,3.0587984e+15,2.72125182e+15,2.66070271e+15,2.47327141e+15,4.5609761e+15,4.16830549e+15,5.75519444e+15,4.23976838e+15,4.88993086e+15,5.77181005e+15,5.66018117e+15,4.09020554e+15,4.09020554e+15,4.67865927e+15,5.97751107e+15,5.13924083e+15,4.50763153e+15,4.08421862e+15,4.7959457e+15,4.44068668e+15
2019-07-20,2.32121159e+15,2.76892193e+15,2.6763772e+15,2.17492285e+15,4.70033168e+15,4.58530655e+15,4.82671968e+15,4.15041534e+15,4.46568715e+15,4.8829408e+15,4.80727422e+15,3.95169016e+15,3.95169016e+15,4.56956925e+15,2.92326695e+15,4.58217766e+15,4.53628594e+15,4.31208408e+15,4.82163176e+15,4.66877011e+15
2019-07-21,2.858472e+15,2.82792404e+15,2.58820715e+15,2.12205731e+15,5.08372086e+15,4.20811635e+15,5.06695814e+15,4.35931557e+15,4.49285657e+15,4.9161162e+15,4.27025808e+15,3.69761492e+15,3.69761492e+15,4.56039305e+15,4.2293971e+15,4.90981441e+15,4.54698739e+15,,5.0475057e+15,4.56657351e+15
2019-07-22,2.47974393e+15,2.89037206e+15,2.59236039e+15,2.72411307e+15,4.77525953e+15,4.94101413e+15,5.90571962e+15,4.5225968e+15,4.30286413e+15,5.24185995e+15,4.1539705e+15,3.73314477e+15,3.73314477e+15,4.56962348e+15,6.3441633e+15,4.68421803e+15,4.60585421e+15,4.66784401e+15,5.03760257e+15,4.5282012e+15
2019-07-23,2.65206177e+15,2.84295482e+15,2.54096573e+15,2.20904301e+15,4.52266338e+15,4.85862914e+15,4.60067394e+15,4.63360668e+15,4.45882245e+15,4.42770917e+15,4.64198831e+15,3.47829108e+15,3.47829108e+15,4.66848879e+15,5.83948746e+15,5.07676355e+15,4.27271131e+15,4.65844125e+15,4.96034309e+15,4.51534314e+15
2019-07-24,2.76646574e+15,2.66898556e+15,2.69761635e+15,3.24783333e+15,4.67680063e+15,6.20208954e+15,6.07160307e+15,4.15011738e+15,4.57416701e+15,5.27142328e+15,5.58526835e+15,3.78528648e+15,3.78528648e+15,4.57366665e+15,4.25939342e+15,4.74153223e+15,4.2765494e+15,5.64494638e+15,6.31806923e+15,4.48752437e+15
2019-07-25,2.6253197e+15,2.69077742e+15,2.58752264e+15,2.77292806e+15,4.3872087e+15,5.45320777e+15,6.46011561e+15,4.20224083e+15,4.61512865e+15,5.19935641e+15,5.3621303e+15,3.61256759e+15,3.61256759e+15,4.62771076e+15,4.98259156e+15,4.7986977e+15,4.19829456e+15,5.1471892e+15,5.64988076e+15,4.48055015e+15
2019-07-26,2.8957448e+15,2.66653957e+15,2.62785588e+15,2.99032374e+15,4.90730078e+15,5.91081184e+15,6.07271493e+15,3.78227168e+15,4.77627099e+15,5.43064094e+15,6.04569099e+15,3.93358553e+15,3.93358553e+15,4.68295585e+15,4.9413384e+15,5.09022988e+15,4.54914185e+15,5.59170812e+15,4.60919999e+15,4.44757581e+15
2019-07-27,2.53422103e+15,2.66966497e+15,2.64487871e+15,2.38521895e+15,4.66944281e+15,4.99789775e+15,6.03450582e+15,3.5011191e+15,4.54797093e+15,4.74509651e+15,4.9358446e+15,3.46824407e+15,3.46824407e+15,4.66972198e+15,6.97244347e+15,4.88574327e+15,4.22582584e+15,3.86499651e+15,5.20034318e+15,4.15599933e+15
2019-07-28,2.9439601e+15,2.6636657e+15,2.67491422e+15,2.43566897e+15,4.73665314e+15,3.57147603e+15,8.12679163e+15,3.93655979e+15,4.54367919e+15,4.55276197e+15,5.11077969e+15,3.74435329e+15,3.74435329e+15,4.73695433e+15,5.32276263e+15,4.500682e+15,4.60343131e+15,-1.267651e+30,4.7282334e+15,4.26284309e+15
2019-07-29,2.40410553e+15,2.72054879e+15,2.79268115e+15,2.22754278e+15,4.59209367e+15,5.10857423e+15,6.69729873e+15,3.68449058e+15,4.41177108e+15,5.07336945e+15,5.14143985e+15,3.8953171e+15,3.8953171e+15,4.57191055e+15,5.14586635e+15,4.67156077e+15,4.29795794e+15,5.23439637e+15,5.69647096e+15,4.42727591e+15
2019-07-30,2.89657292e+15,2.70592147e+15,2.61214784e+15,2.28942883e+15,4.6897623e+15,4.8121329e+15,5.50732758e+15,3.75822684e+15,4.86637833e+15,4.30192863e+15,4.73488093e+15,3.73471324e+15,3.73471324e+15,4.54273215e+15,5.14491824e+15,4.78813155e+15,4.48587188e+15,-1.267651e+30,5.65880034e+15,4.29128114e+15
2019-07-31,2.87446672e+15,2.75750349e+15,2.80047947e+15,2.76265262e+15,4.91614627e+15,4.71165858e+15,7.64071729e+15,3.55682106e+15,4.53245644e+15,5.15040935e+15,5.6031338e+15,3.89725923e+15,3.89725923e+15,4.55481872e+15,4.97979017e+15,4.04134411e+15,4.20810131e+15,4.75048831e+15,5.66303947e+15,4.33051674e+15
