,Argentina,Australia,Brazil,Chile,China,France,Germany,India,Iran,Italy,Japan,Mexico,Portugal,Russia,SouthKorea,Spain,Sweden,Switzerland,UnitedKingdom,US
2019-08-08,39.0934486,36.7123795,42.6504898,49.6151733,50.4748154,50.9513702,46.6120834,66.9160004,19.4236393,53.9205818,63.6461563,47.0765152,47.0765152,54.8455582,66.0337296,46.1556778,64.1727142,51.4475327,62.7245674,47.3925285
2019-08-09,47.7367783,39.6493607,44.6453934,67.1943436,48.7652626,54.9144211,49.0872879,64.9374847,21.0728512,56.2905846,61.9107437,50.3599625,50.3599625,56.093998,62.8120041,46.1707916,63.1813354,51.6263428,67.3140869,47.8289604
2019-08-10,40.816185,40.716095,40.5493927,46.0523605,48.8214226,50.7464561,50.5066948,64.3614044,16.6557159,56.6932259,62.6158829,48.1917877,48.1917877,56.0041313,62.6549721,39.3264275,63.6650352,69.0381927,71.0765762,48.4181938
2019-08-11,55.9237061,39.8371201,42.3930244,66.8459854,46.9857941,58.4475784,44.2505188,63.2564697,19.411972,53.3778725,64.151474,52.5889626,52.5889626,55.655468,59.1504211,41.5333557,70.4992294,56.3300056,66.6764679,49.4386177
2019-08-12,50.7465858,37.7331924,41.2076759,48.2995644,47.4312935,51.4910011,49.1560287,61.9628029,24.2700081,49.5717888,64.9371567,48.3838043,48.3838043,56.1920242,65.3092728,34.8951149,67.8407822,67.7434082,63.2397614,48.5768318
2019-08-13,42.5803413,35.3628769,39.6125298,44.1228828,45.2763901,44.632988,50.1763496,67.1665497,25.2377605,52.2517128,68.1238632,46.5348473,46.5348473,56.5980377,68.7179031,44.2433128,70.9908752,52.5628052,60.2671547,47.9289551
2019-08-14,43.3422775,34.3641777,44.6355858,46.8990211,44.6834373,47.0747528,42.1656189,64.0880585,26.1558647,52.0825424,68.0871735,45.4651222,45.4651222,57.6736717,64.7584839,37.4353714,65.9379272,42.3381462,73.8520813,47.4834557
2019-08-15,46.2697601,33.3071747,43.9743004,50.0625687,43.434597,53.4563751,57.8324127,64.4978561,17.0512867,50.9404716,67.2001801,44.6154556,44.6154556,56.4567261,70.6975708,43.688942,62.7582512,56.9741058,56.3219528,44.7093468
2019-08-16,47.2740555,32.7004662,46.4657402,58.7633286,44.8276291,41.095192,43.7024117,63.0339165,16.9990311,50.0015221,69.8826981,46.1571922,46.1571922,55.8083076,68.5666122,38.8026009,65.1581345,39.1982079,72.2836227,45.8979797
2019-08-17,46.0283737,32.1678276,39.7391777,50.4136963,47.5876045,52.5663719,64.7983932,63.6518326,14.5836143,47.9471512,67.3426971,44.8409538,44.8409538,57.8200607,54.4265709,33.8955803,71.0578079,51.3012543,65.0978699,43.295784
2019-08-18,47.8281288,34.695816,45.0971642,61.4583511,51.0062256,53.0030289,56.27425,61.3113594,17.2036247,50.0711174,68.5545959,47.7445221,47.7445221,59.6228714,54.8666344,39.8186951,69.787384,46.1803627,64.767662,44.6197701
2019-08-19,46.232811,36.5741425,40.0042114,50.6549492,50.4266968,49.9567909,47.5899811,62.9184914,15.2217379,53.3892746,68.3539276,47.6579971,47.6579971,59.9957199,70.3982697,39.4617157,66.2425842,60.0718117,62.4228249,44.5792427
2019-08-20,48.4912109,33.6506844,43.3342934,53.7155914,52.5638237,47.4457893,49.7459335,63.1498337,16.6309547,49.8026199,69.0526047,50.2435303,50.2435303,58.6702232,66.9542084,50.5796509,62.5541,53.8930855,61.2617035,44.8979263
2019-08-21,47.3977814,31.2188931,44.6594353,49.2768707,50.762249,43.7419777,44.026104,57.9753151,17.4259529,53.9298134,66.3805313,47.868679,47.868679,57.3858681,64.2442551,49.0190887,62.2559662,64.445694,57.6331978,48.2678185
2019-08-22,40.3462181,29.5453091,41.4387589,37.3179703,52.7220345,40.8235321,41.4490051,61.1815567,17.9852257,55.4808502,65.0354614,48.836113,48.836113,55.6301346,60.1938438,43.8777618,60.5658798,52.8478699,68.0438232,49.8671684
2019-08-23,42.6459351,30.4807529,45.1076622,51.6139984,51.3352966,37.2972755,40.238018,58.3189354,17.9853497,54.2555695,64.4040146,50.113121,50.113121,54.911541,50.019062,36.5831184,67.5358124,52.7384224,60.4491501,51.1610756
2019-08-24,43.104805,31.9539375,41.4421082,49.2789955,50.1374435,39.3861198,42.3862152,60.4447289,15.7722216,55.7303886,61.5529633,52.8122215,52.8122215,55.8621597,60.6486473,37.0737572,58.5192375,54.6828575,53.5673409,48.2476311
2019-08-25,43.7641792,32.1131592,45.2336693,58.7945938,49.9225426,40.0847092,47.7193527,59.1939392,15.5478201,56.9687157,66.110939,51.3454399,51.3454399,57.190361,57.1324501,40.1976089,64.4787292,43.9387474,55.9461517,48.3447952
2019-08-26,45.3158836,31.7014427,42.444191,48.5157776,49.4494324,41.4137955,47.4522629,60.3287582,13.8454542,55.496254,61.409687,47.1024246,47.1024246,58.5911446,60.5177155,49.3654366,60.4910851,49.2536697,57.2219048,47.6012573
2019-08-27,50.665947,29.3880424,46.364666,53.3109055,49.75494,46.2397194,45.8548393,63.2490578,16.0088749,52.3909416,64.6489182,50.9041138,50.9041138,58.432621,71.8581924,49.0261879,60.4746628,49.1176414,60.8670158,48.9120255
2019-08-28,46.089016,27.6965961,41.9706535,51.5410576,45.8903885,52.8359604,46.3953323,60.1433792,16.1788673,54.8985672,74.4733353,47.6543884,47.6543884,58.176136,62.3574257,43.6369667,61.5202713,56.3989906,63.1001587,47.2781448
2019-08-29,43.1224403,31.513092,41.1954117,52.9728737,45.8415604,48.0315895,51.439415,64.5912399,17.4598141,54.1301727,66.1547394,49.1573143,49.1573143,58.1102066,58.6430664,48.8758278,66.1020737,56.6318665,64.2629013,48.0961533
2019-08-30,43.2565422,29.9053078,43.5209961,52.2808609,45.2052116,44.8458138,48.596489,62.2311287,21.8064308,56.8991623,68.4424286,46.2192993,46.2192993,59.7375526,57.3320847,41.1024323,61.0844803,51.7578468,68.8035507,46.9308319
2019-08-31,38.632122,30.6481609,42.3396111,48.9157982,45.2669029,46.614109,42.6282578,64.4210587,20.0574188,54.4434929,61.1353607,46.6995926,46.6995926,58.2071457,58.9524422,44.725132,63.4892845,50.954277,63.310276,46.0320282
2019-09-01,39.6520233,27.5638638,44.776886,55.812706,46.7880363,47.7807884,47.9832649,65.0139847,22.9167709,54.0520515,64.2859802,48.8312721,48.8312721,59.1855049,48.1184883,45.2883606,67.2135086,54.0003014,57.977211,47.7291641
2019-09-02,36.490818,24.8474331,42.9694405,42.6098938,47.3317337,44.2320251,42.0818748,63.5503273,18.7492065,60.2134094,64.6369781,46.6256485,46.6256485,59.6146278,58.4352722,44.5089226,60.4514503,68.081604,69.6850433,48.8451843
2019-09-03,40.0511131,25.8473225,48.8780365,57.5469627,49.3346214,42.5721359,49.4381218,64.8015976,19.7403049,51.7105179,65.2238846,51.7350693,51.7350693,59.375515,63.6584282,41.8229713,68.3332138,39.3424034,73.0432968,47.625473
2019-09-04,39.1950264,23.960537,45.2569466,50.1412697,47.1044235,44.0523148,46.6206093,64.9224472,19.7650089,54.2668076,62.2957268,51.2668037,51.2668037,61.0025673,74.7315826,37.08881,60.335701,45.0922775,63.9484978,47.8891678
2019-09-05,50.9542656,26.3618259,45.6763077,60.4753723,48.8355103,49.7701378,47.8405876,65.2882996,19.3824844,53.455883,64.6339493,56.8425522,56.8425522,61.039978,61.7334099,45.0807266,68.0100098,58.8232803,58.3010216,47.3848381
2019-09-06,49.7789078,30.3884563,47.0769501,55.3075485,49.8985596,40.1070824,44.2404747,63.4279938,20.7772388,56.4124374,64.3205643,53.9124146,53.9124146,61.8479958,61.4845428,40.9428787,65.764534,42.4433327,63.4447975,49.1908302
2019-09-07,48.4536896,27.8687649,43.7325211,53.9487877,50.2230263,49.7026253,55.9394112,64.7492523,18.198679,55.8135681,67.0587387,51.1179924,51.1179924,61.5331841,68.3752213,44.668808,68.1385727,55.3335953,59.6683273,48.9482689
2019-09-08,50.9684029,26.1251736,43.9195328,67.280899,53.3044357,44.2208748,51.8769226,63.3980484,22.7083302,58.4606934,69.5560303,50.863533,50.863533,61.4592171,71.4647598,44.9400368,66.4623642,65.445343,58.9808083,52.5436668
2019-09-09,50.5810394,24.4611015,39.5339661,56.342968,51.0755997,45.2300911,60.9743767,64.6047592,23.1838455,52.3794441,69.5186996,51.2399979,51.2399979,59.5189667,63.9226952,42.7729454,66.8329086,54.642498,74.7533493,51.9963341
2019-09-10,52.0533218,23.2456779,45.0779228,64.003952,50.2557259,46.5403557,46.1642532,61.9678841,24.7284298,54.4773827,66.4171066,56.4393959,56.4393959,59.9662056,61.3156586,46.7695465,67.6363907,50.2592087,64.9969254,54.1641006
2019-09-11,51.2406578,22.8535385,38.5687981,50.4351997,51.7035065,51.8247528,50.4712105,59.8941803,21.2827549,55.0226631,68.4427719,51.0402374,51.0402374,61.7326927,63.4963036,71.84021,63.9514122,54.1648788,65.5107193,56.0553093
2019-09-12,45.4286995,23.9221268,44.0662994,59.1748466,52.0342064,52.3073158,52.4225655,61.8206406,23.125124,49.2196541,66.0434494,55.6558228,55.6558228,61.7871628,74.3072128,48.5792007,69.3296432,48.1033325,73.2320099,51.3936005
2019-09-13,42.1618118,22.5692768,40.922184,48.2720146,51.1682396,49.485939,58.8317833,62.6305161,24.1646137,50.1749573,60.9635391,54.2985611,54.2985611,61.5248413,73.4269104,53.1457367,66.3019791,47.7328339,50.5289192,49.3737144
2019-09-14,48.3722343,21.7997952,40.7527046,52.3643112,48.2960014,48.3636398,42.6463432,66.1199799,24.0936375,50.7742081,65.7472916,56.7361755,56.7361755,64.2865753,72.7861023,53.6424751,63.0803833,52.4321747,62.181057,47.9733086
2019-09-15,42.0478096,22.1855831,45.7902336,43.9710846,46.5617065,43.9946404,48.1030998,62.5985603,22.6551037,52.5405045,68.0275726,52.0267372,52.0267372,64.0167389,59.8864288,57.1646881,70.1523514,48.296032,66.4302292,49.0367851
2019-09-16,39.1894302,24.4700127,41.7788277,48.570446,46.9905663,42.7469292,53.826889,62.9218597,18.9656353,52.7136688,66.9199448,64.0702286,64.0702286,65.3309937,55.5219154,54.0761261,64.643074,50.5162811,63.5547104,56.2964287
2019-09-17,46.6228561,24.4521236,47.5158234,56.3626785,49.4269791,44.467804,50.0675735,59.9650421,17.7044029,52.5034866,64.0086594,51.281456,51.281456,65.7821808,50.3459549,49.6904945,75.5063858,47.0076828,56.5446472,51.2209816
2019-09-18,41.024559,24.2983322,41.8067436,50.8124809,49.8420105,42.8286018,46.5837631,62.1683311,16.4797306,56.4908142,63.5188942,46.5747604,46.5747604,68.211998,53.0534554,49.2615089,68.6151581,51.9951019,66.8427505,50.8477821
2019-09-19,44.8762817,27.2633762,46.7975426,68.3665085,48.6497993,44.8434563,41.4854546,62.8156471,17.9471893,59.016758,59.2892342,51.8752899,51.8752899,68.0021286,58.3350525,49.683979,63.8706894,46.0007057,66.8949661,52.7065773
2019-09-20,34.5755196,31.3264465,42.6459274,49.8196487,43.0288467,43.9943848,55.9648476,60.283905,18.8067226,56.9158783,60.0144196,51.1292496,51.1292496,66.2412109,69.4119186,51.2451782,72.6372833,47.5166092,61.1177483,55.3546143
2019-09-21,32.2359886,32.9198914,47.1578751,52.0519218,43.1374779,50.9946938,45.6887665,64.3705292,17.4717197,55.0356522,63.7183342,58.1147652,58.1147652,66.7416,52.9375877,59.4784279,68.526741,46.0634537,62.4630585,53.9590034
2019-09-22,29.1198158,30.8384552,46.8785667,42.5763588,41.3358307,54.8792801,44.9573174,61.0625916,20.7459755,61.7346191,67.0959549,54.706974,54.706974,66.0818024,78.9064331,54.4707375,64.3287582,54.3824234,68.1832199,52.6120453
2019-09-23,36.8372002,31.6536465,49.017086,47.2197838,36.8758659,56.9313469,58.7537498,63.7871323,19.6047668,62.1015663,70.7748795,56.2592201,56.2592201,66.6683121,62.3881416,52.2770195,65.3893738,63.813797,66.243187,51.9077606
2019-09-24,33.7594414,31.8527336,48.5763626,52.0787621,37.2329979,61.4467049,53.0364609,60.390873,20.2815533,57.4198189,64.2656784,53.8540459,53.8540459,66.6932755,53.67062,51.5391922,71.0218124,55.4464035,69.7957306,52.1541939
2019-09-25,28.8740463,29.1749725,46.7249832,46.8683395,34.2081261,64.536911,62.9414558,62.3310738,19.1766586,63.1283226,59.1037941,53.3774757,53.3774757,65.8637238,56.4260216,47.2062111,71.2640991,64.6726379,68.7077179,50.1770592
2019-09-26,32.8692245,28.7306423,51.3038139,57.8050117,36.3440742,64.2071304,60.6739616,63.732296,20.9569092,57.5523262,60.7101669,56.2520294,56.2520294,66.2856903,60.7769585,45.3189354,71.6693954,64.5959549,72.2406464,52.0587387
2019-09-27,33.374218,27.3076897,50.4620514,44.7255096,35.6837234,58.5439873,63.7897797,59.3440781,18.2884445,57.9421768,60.5482025,49.6447563,49.6447563,68.2011032,65.4053497,41.4776115,70.1962051,53.5965691,67.7625732,51.7748566
2019-09-28,37.8419228,26.6573448,51.5276146,60.0088615,40.268013,54.1323395,56.8556442,61.5753365,18.9084816,58.4635162,62.752594,56.3456688,56.3456688,67.4216766,65.8367691,40.0411568,74.1278534,54.3716698,69.8713303,59.0562515
2019-09-29,33.6871262,26.1646347,51.8049774,45.7135887,40.5950813,50.7741241,63.3624306,60.0158958,20.8625431,57.3642731,66.2756271,56.2725983,56.2725983,70.1158752,56.7288971,37.923317,71.2816391,46.5932693,69.232605,59.6962738
2019-09-30,39.9056854,24.709177,48.2268639,53.4878731,42.914238,57.3661308,59.3408623,64.0833664,22.3317852,56.0458488,63.9697533,50.5790672,50.5790672,70.2564545,59.9885864,43.8490753,76.4588013,53.0419731,66.7333298,59.3137016
2019-10-01,40.7550583,23.9737053,50.9429817,54.7728348,45.5423012,56.9633522,69.5110092,59.8705406,23.4419479,58.8163948,59.2691154,57.3711967,57.3711967,72.0155792,57.6433372,43.3044777,70.1988449,55.8904686,63.0105782,60.2368011
2019-10-02,33.2639236,25.520668,56.9539986,50.153038,46.4938965,62.5234375,61.5176239,61.4473495,24.144146,60.0731621,60.1511765,51.0885124,51.0885124,68.9829941,75.5,47.9984436,72.8741455,70.8693924,57.5445709,54.8918877
2019-10-03,46.0648079,22.7809601,49.2555847,56.2386971,49.1957779,45.5668983,62.1425362,56.5368271,25.4538689,56.0186081,63.8370781,55.370636,55.370636,68.2630081,64.2743149,38.1549606,70.110878,49.8717346,71.7712936,56.2774582
2019-10-04,43.293438,22.2086792,46.2080383,48.6102409,46.7700424,60.1478348,63.4896393,58.3361511,24.1133919,54.8712502,63.1303673,52.5124779,52.5124779,67.5708542,62.022892,44.9126434,68.7579803,61.678318,71.6228027,56.0392723
2019-10-05,37.7325211,25.7835636,51.1942596,57.474453,47.4241524,69.2362671,58.5561066,55.4218292,27.3979435,57.1763878,63.9892502,54.7038803,54.7038803,68.0285568,61.193821,45.4611702,69.1248474,67.7938919,73.9036789,53.2278786
2019-10-06,37.7367477,25.5901051,49.2557602,42.8925247,44.4753494,54.5694847,59.5357399,55.7164383,23.1955872,60.3845406,65.3381424,48.6350174,48.6350174,68.9639053,61.532917,39.7163391,68.1567993,65.6617203,64.8720932,50.8024826
2019-10-07,37.2741013,24.9416161,54.3007736,53.7570763,46.7896385,63.6270752,57.4155655,56.7759857,27.097353,55.9989586,60.7041664,54.3678703,54.3678703,69.2620392,75.8563919,44.3227119,71.5819397,63.9245148,80.3668289,47.7308922
2019-10-08,32.3090286,24.0311775,51.0617905,40.1591225,46.6516457,66.2386703,77.4708176,52.5734558,27.7309208,57.5975571,70.2888489,52.2199097,52.2199097,69.970871,51.4276352,45.6161461,80.3372192,70.4507599,65.5164261,50.8445282
2019-10-09,31.0865021,21.6881809,50.4420738,38.148365,47.3835564,62.6249771,67.8832016,57.4393539,20.7617073,66.1416245,60.2201118,45.7612076,45.7612076,70.2918549,53.8677216,49.9656448,76.2808075,80.473114,66.704628,54.5778809
2019-10-10,35.9886627,20.5513611,48.3306007,47.0373344,46.8441963,54.3843842,60.3663483,50.546154,24.6445923,57.4449692,59.0508881,46.7895775,46.7895775,70.3826828,55.7616692,47.9699516,77.0210876,51.5392494,71.5579758,55.4953499
2019-10-11,32.7438087,21.4915161,65.463028,41.4492302,45.1098022,55.2106056,66.1933823,52.5703773,22.6120529,59.1099739,61.4956017,45.3783226,45.3783226,71.1325836,54.9179535,49.2025795,75.6903915,48.8354912,72.0600891,50.5812492
2019-10-12,40.5121498,22.6276054,46.5137482,62.5140114,44.7361603,61.9548607,58.2382088,50.0447426,22.866724,57.9360123,63.590477,54.8322716,54.8322716,70.6158371,51.9659348,49.9062614,75.4601898,45.3425026,70.8593826,50.8578911
2019-10-13,39.5522232,23.2807255,43.0500603,43.4587288,45.6224937,54.0593987,60.0043335,49.1918182,28.287159,59.3672676,59.4536324,50.9724197,50.9724197,71.301506,56.9165573,47.4827652,76.2105408,51.7874908,67.3343201,48.9808617
2019-10-14,45.3534927,24.5577774,49.5361328,57.6839943,43.5104942,58.1797256,59.7989349,48.0034904,25.9762402,59.6531715,61.9701614,58.0579491,58.0579491,71.4012375,53.8273125,55.7651634,79.6381607,51.6215096,73.3312607,52.4537544
2019-10-15,46.9493675,24.2415848,46.9349136,40.9681625,42.1214409,62.8356781,66.6225815,47.5108604,25.6879845,65.1261444,61.3639297,52.5860214,52.5860214,71.7378464,59.8245354,46.2381897,81.5638199,68.8021317,68.3206482,53.1060066
2019-10-16,50.8713799,25.8046341,51.5381775,45.6466103,42.9116783,68.0139084,64.3181992,50.8329048,21.4431496,55.0113106,61.9370003,57.1848068,57.1848068,70.8578644,52.1466904,51.4765244,81.4059677,60.8063736,65.7483521,50.9235725
2019-10-17,45.4326134,24.1016235,49.0022926,41.0175934,40.2827415,66.3133163,66.8159332,49.7599792,22.0246944,58.3920212,58.2113266,59.7989464,59.7989464,70.2123032,53.0754242,61.120739,80.0329361,60.0697861,68.9004364,54.0230064
2019-10-18,34.2254868,21.6985779,49.0629349,41.3304787,42.6104546,61.2938499,64.2345734,53.8574371,19.2174683,61.0710335,62.1680717,48.4431229,48.4431229,70.5295715,58.618309,58.635128,76.6730347,62.7750778,69.3593445,56.7746735
2019-10-19,36.9699936,23.1380939,48.3335876,51.4743919,43.5189667,65.9599686,68.3046951,54.0924225,22.9916973,57.3627892,68.2293015,50.6908875,50.6908875,71.30439,61.4315071,61.6414452,77.8080521,55.1191597,70.3573074,54.0406418
2019-10-20,37.3182564,21.6088409,49.4538612,43.5405273,42.6445007,63.9212456,65.8262787,56.0542259,27.0393391,63.3882446,59.4195023,48.0257721,48.0257721,72.6418915,54.0983238,61.233284,79.1558075,62.6974831,71.4887848,57.5542259
2019-10-21,37.6988373,21.463459,55.1539116,52.9050941,43.3059998,63.9019356,63.1264839,54.0093842,34.7144737,67.0383453,61.9110107,48.6186218,48.6186218,74.1606445,55.6141357,55.3394623,76.006279,63.574131,66.7825623,56.363266
2019-10-22,32.1081696,21.559473,53.7845612,39.6060715,42.5891609,64.044548,67.6577301,50.8055611,37.5768585,58.9165649,65.7689743,44.5943909,44.5943909,74.7900162,66.5628433,58.9733772,78.810936,68.339119,68.9970245,53.0455475
2019-10-23,31.7958488,23.1886597,49.7374992,41.8643799,46.9946785,65.9596863,66.5943756,51.9747849,34.049942,55.959816,60.2897758,46.4654541,46.4654541,74.7784805,66.1506958,61.4228973,74.2503891,48.359623,64.8140564,52.3990974
2019-10-24,30.1428013,23.3200703,51.5328903,34.7774467,47.9920197,63.8244057,64.3814697,51.2288246,38.4649811,55.5642776,62.6331062,49.0648918,49.0648918,73.6327362,55.802803,65.5108109,78.7326813,58.1805305,67.7217102,57.1834908
2019-10-25,32.7700462,25.5261726,47.9214859,39.3135719,45.2776947,68.9146118,62.1259308,53.4281425,31.8496456,63.3214226,67.6107864,47.0470238,47.0470238,74.3620987,61.320343,52.6581001,75.1825104,64.2607193,76.6874924,53.4681473
2019-10-26,34.3860435,26.6959648,47.9126205,49.3958435,43.0078735,59.1641998,62.7750587,52.4796867,43.1657066,58.3307991,62.5634727,48.6663818,48.6663818,75.1428757,48.3319206,48.2131729,85.9594345,57.4202919,76.8164749,54.9890747
2019-10-27,35.4263077,24.3098621,46.3687935,44.1781082,39.7816315,67.5559235,61.6654396,54.2721748,36.0529442,59.6372833,60.1417503,44.6479492,44.6479492,77.0852432,49.1642189,50.1152306,78.8223267,58.6854324,62.9106331,60.4422951
2019-10-28,44.5232849,23.5930138,47.1221466,59.6678467,40.2691345,67.8022232,60.9456139,53.390255,43.9986954,58.4083786,57.6497307,50.4297104,50.4297104,75.7585526,52.6972084,57.7229195,76.422081,61.0211525,67.9334793,62.7756119
2019-10-29,39.4993477,24.3051853,47.336937,42.7729492,38.302803,67.5728607,62.8370438,55.654068,40.7972107,67.1923141,61.4458199,46.5817413,46.5817413,75.2629242,53.2991333,62.1729469,69.4437561,79.9037704,68.7558823,64.6059341
2019-10-30,37.4786873,26.9180527,48.7347527,50.2693443,41.3194351,72.3662643,55.9146118,52.3834724,39.4949455,65.4315109,61.5823936,52.7465477,52.7465477,75.1787872,50.6486549,58.1970291,76.5750351,58.2136002,66.8166504,60.8923645
2019-10-31,39.1945457,24.4709167,47.7196884,43.1438866,42.0331573,70.8974915,59.6904831,52.8479576,45.5713348,70.0222397,61.9587212,49.2790604,49.2790604,75.6979446,56.3355942,67.1106796,74.0814972,72.2836609,71.1248703,55.2755318
2019-11-01,40.6414032,29.3246651,49.6813736,49.0403862,44.1043358,68.9471207,67.4028168,50.5285072,41.8095055,62.6284027,55.1998367,47.9003372,47.9003372,74.8801498,47.9452667,61.3717842,78.8984909,56.011364,75.4842682,55.0033264
2019-11-02,36.1219444,29.2884884,50.3918533,35.4354439,43.7696648,60.7563591,66.8698044,51.5178871,37.5570297,66.8820038,59.145134,53.7540131,53.7540131,75.4300461,53.1784172,59.7917099,80.3519211,61.1896286,78.3384476,52.4147606
2019-11-03,35.3445969,28.0644798,50.0108833,46.7465439,46.8476105,73.2605438,72.3039017,51.9274483,34.0449715,66.47435,57.1471138,51.6895866,51.6895866,75.051506,48.4342499,57.494957,79.940506,73.2061081,69.3803406,52.39571
2019-11-04,37.6655235,29.6724472,50.013176,51.1862297,48.8533211,73.847374,62.625885,50.2828789,36.2514267,58.387886,60.3625221,53.8744965,53.8744965,77.439888,55.1737061,64.482254,78.7849045,68.6331482,73.6012878,55.4652443
2019-11-05,34.034565,23.7982864,48.7586441,42.34515,46.5545387,69.243782,71.7894669,49.9950676,31.9926147,70.2469101,55.8297691,50.8554192,50.8554192,76.9881897,53.6785545,68.0241394,82.2431183,76.1074295,67.4122162,53.786129
2019-11-06,33.5783691,20.627409,,55.3397293,50.9271927,71.5828629,67.3552399,49.0825844,26.5713272,61.8129768,56.5606499,57.5319138,57.5319138,75.8160477,51.5903473,56.4303627,78.5279465,69.788475,76.361496,58.29142
2019-11-07,30.9827271,21.6709709,49.3982162,40.2570305,47.9709969,65.8206406,64.838501,53.8766403,25.938633,66.2880173,55.5129013,55.7085571,55.7085571,75.2482605,52.7301254,62.9673462,75.6387558,66.3696671,71.9057922,58.4128647
2019-11-08,33.647789,23.6444511,53.8869247,44.4951897,50.6366577,70.2541962,61.026413,53.0786133,27.8640347,63.5954742,58.4746056,58.2608337,58.2608337,76.4636383,50.2544098,66.7200928,79.1132126,76.9442673,73.9828415,53.7288399
2019-11-09,36.3477249,20.8258209,50.4060631,36.703064,47.5239334,62.3202324,71.8323975,50.7613678,34.9846382,65.3377151,64.835144,58.4747963,58.4747963,76.4151459,46.9129982,61.0164566,81.0071564,78.4754715,64.937561,52.0324478
2019-11-10,42.2865639,19.4545345,55.476902,44.2923279,44.3453102,68.0021515,67.0038071,51.4053841,28.6963387,62.9147034,59.3507767,51.4319496,51.4319496,77.0563126,55.6255722,68.2424164,74.9266586,69.0531616,61.8964767,55.7623482
2019-11-11,42.0980568,18.5468254,50.8530846,45.7491341,47.1753311,65.1229019,63.2021904,50.1588669,24.5019093,60.0760612,66.7713013,53.3368912,53.3368912,77.9403763,65.5533905,57.7144661,77.1621857,69.7830582,71.5086746,61.2087555
2019-11-12,40.3425179,22.1029434,51.1963348,41.3386002,49.4137115,68.7379456,62.6582222,51.9275436,20.9368744,69.3703613,61.5028114,57.2977715,57.2977715,77.4944153,59.2361069,60.8261261,80.1776505,74.5075455,69.5658646,57.589756
2019-11-13,41.193222,22.5514946,52.9099808,51.1560745,47.3870735,59.9617043,61.1755791,50.4187088,22.5980339,63.3431549,56.8609085,60.6223297,60.6223297,77.8411713,78.0913391,58.7263947,79.038559,73.5243607,71.9241867,55.9467163
2019-11-14,32.3412094,20.9549904,63.7637787,42.4214859,43.6506882,66.7962646,59.2646904,54.0951653,27.7639008,64.0780869,65.8699036,53.1233292,53.1233292,78.679657,52.3739662,69.7354584,74.8028564,67.2488632,65.7729263,56.4407654
2019-11-15,34.5878181,20.1627216,52.4337082,54.3543968,49.5820656,70.0733414,56.5356369,53.8779449,33.6169968,64.5297089,58.0990372,55.9159241,55.9159241,79.061882,58.4168968,68.6808167,77.1657486,57.3411217,70.0417709,54.8845673
2019-11-16,33.6739006,18.8236065,53.5928116,41.6323776,50.6016846,68.2521133,56.654892,56.7423477,44.1015244,56.1202621,62.5121536,56.9455185,56.9455185,79.1006317,59.7437592,56.2652969,77.4553375,74.8673935,54.7408752,57.0394936
2019-11-17,33.0280952,18.6528625,52.1124191,48.0026283,52.509594,62.9233513,61.680439,51.9851799,43.4553566,66.3338547,56.8817863,53.2072868,53.2072868,77.5804672,67.2697906,67.645546,76.5909195,64.1043015,68.8426437,58.3060265
2019-11-18,31.8745098,17.7720909,53.3999138,44.7496147,47.9858742,64.1532898,61.5442619,48.8792534,60.7668457,60.866909,61.5308609,55.8647232,55.8647232,78.1188202,53.7857819,59.4252777,83.2766342,78.4147034,56.5565834,56.7889252
2019-11-19,34.2002792,17.3722897,52.6490364,48.1340981,46.9959335,60.5530014,65.1324005,50.9271774,45.3540726,72.0748291,60.0479584,58.2528877,58.2528877,77.3817368,55.3486977,57.1146507,77.6752396,75.8177719,58.9474525,56.6217957
2019-11-20,32.5276871,19.2199535,51.4173088,50.0717964,49.7437477,63.3356667,66.0417023,50.8493538,58.1975174,64.4549408,61.3531609,57.438282,57.438282,78.30159,47.8409081,61.9163628,81.1235962,75.3452911,59.190155,65.4534836
2019-11-21,34.8455849,23.4015675,52.0304108,44.5052147,51.2679443,60.68993,63.1818199,50.7595482,48.2143478,65.4375153,56.9245529,58.983139,58.983139,78.7208099,48.5996933,64.916481,82.9806061,69.3432617,57.4502869,68.8472137
2019-11-22,39.4071045,23.8521328,52.1453133,50.1778984,56.4107475,58.6025963,59.3486862,50.2212982,43.0311508,62.5501404,59.5568237,56.9010811,56.9010811,76.5382614,57.8603249,66.915947,74.1621246,62.7209663,71.8904953,66.4225006
2019-11-23,40.1613235,24.9031696,52.0175476,40.3027611,57.4368973,62.8763695,56.6866455,53.1220436,41.9671669,61.4118271,70.3833466,50.5844421,50.5844421,75.3377533,77.2603531,64.8506088,78.3657379,56.9352303,64.2059555,61.4678116
2019-11-24,37.4709167,24.1934528,53.658577,48.3800659,52.511734,64.1763535,61.5070648,50.5634041,40.5112305,68.4519119,70.0396423,50.6496162,50.6496162,73.6201477,62.9509964,62.3027573,79.5358353,56.5653152,66.9136887,57.2380524
2019-11-25,41.0589867,25.1871033,56.9290962,39.9821434,50.6112938,64.3786087,68.7752991,49.8503151,46.2494545,67.3118896,68.0217514,49.8644028,49.8644028,73.4279785,75.7579269,64.5438156,86.7788925,63.5703239,74.6263275,58.7552834
2019-11-26,37.213131,27.7672462,57.1319199,44.7935028,52.9099159,57.7696381,61.6461143,51.098175,40.1614914,64.0362778,64.0024948,54.091526,54.091526,75.1126404,66.0213776,61.1271095,83.2951508,49.1890297,72.6247101,61.6106758
