,Argentina,Australia,Brazil,Chile,China,France,Germany,India,Iran,Italy,Japan,Mexico,Portugal,Russia,SouthKorea,Spain,Sweden,Switzerland,UnitedKingdom,US
2019-04-19,27.1272831,37.4502487,31.3998966,12.6990299,25.3646793,26.2987919,24.8340702,42.4006271,36.6072617,19.9626102,18.5995426,38.8613205,38.8613205,0.228692621,20.3089237,18.5547733,9.51345253,20.9278507,20.7820072,21.0812321
2019-04-20,26.1198978,36.7217636,30.630579,19.0943241,24.6295109,25.4547062,26.1346378,43.5988083,35.6158371,22.4116154,18.380518,42.1610031,42.1610031,0.872613549,18.9141483,23.0178165,11.9598331,20.7778568,22.7978458,21.1302738
2019-04-21,24.0403996,34.7314072,29.8696842,16.1648197,24.9216862,24.8100834,26.5130863,42.7433395,38.4677048,21.9519901,20.2150822,37.5669174,37.5669174,2.60256338,25.4756718,18.1622868,9.509058,19.5980167,20.4551334,21.0008183
2019-04-22,21.7930851,35.4334946,30.4609623,17.6273441,26.0343571,24.074091,25.0499821,43.9097824,31.8213139,20.1301517,20.6492863,40.6206589,40.6206589,4.0025878,25.6831913,23.7893314,11.1877384,20.2588139,19.8750553,20.0268803
2019-04-23,23.1630802,35.2989731,29.4996281,19.3374882,25.6070499,20.7105656,23.0957584,40.4300461,34.3387985,19.0493107,21.5028324,38.0824814,38.0824814,4.4798522,23.2246342,15.875391,12.0896854,20.4870548,19.1753178,20.4458866
2019-04-24,20.9755802,36.3933945,29.6276493,17.8505497,26.009058,17.763483,26.9494267,45.9577866,30.8982182,23.3628788,18.6873112,38.6759872,38.6759872,4.61531973,17.4244633,15.4879704,12.9202213,22.5366764,15.3732548,21.7863712
2019-04-25,16.4808903,35.3128281,30.2198429,19.0683842,28.0763187,16.0425053,27.5589237,39.3011093,35.8990402,23.4511967,19.1104984,42.2377548,42.2377548,4.90282583,11.7855778,17.5979557,13.545435,19.2297611,12.1260014,21.8630619
2019-04-26,16.540308,33.4880295,30.0123844,11.8958683,26.3928471,16.9814091,21.2449284,46.810051,36.4962997,20.4433537,18.3966923,40.8044052,40.8044052,5.16399527,,22.2742558,15.0709171,8.59984779,10.9338017,22.1123905
2019-04-27,19.5840092,34.685112,30.4694462,16.2181644,25.1937504,13.9194279,17.4338932,44.9103622,38.5750046,21.4951115,15.3965702,43.3659592,43.3659592,5.12618399,19.1574039,26.351038,13.7394962,10.9710026,7.60442495,22.3783817
2019-04-28,21.9247379,34.753624,29.448328,9.53368568,24.3228703,14.7620792,13.0716801,47.5744858,36.7231064,17.8209171,15.2366581,39.6237717,39.6237717,4.15508413,22.8379459,27.5865421,13.3566532,10.3868351,15.1678715,21.4854069
2019-04-29,21.3649845,34.893364,30.4063663,16.4250736,24.5432682,17.5677433,17.3219852,46.5585251,37.0238876,18.3123417,18.7548466,41.7186508,41.7186508,3.77416372,12.5375004,29.7624149,15.2355595,12.4427738,15.8225346,20.7846012
2019-04-30,19.3440495,33.0441818,29.7777348,14.1455936,26.1737309,21.529932,20.7933598,45.7871933,39.5421066,19.7409,16.695612,37.6586533,37.6586533,4.38796377,21.2960758,27.4750004,14.0618839,17.3147831,17.1231327,19.8284855
2019-05-01,22.3029423,31.4489689,29.5891361,17.6924381,25.8655949,22.7503605,20.8612919,44.975914,38.893425,20.2604618,14.278101,42.3628769,42.3628769,5.04607534,22.9591312,30.2754154,6.01952505,16.7325382,12.9848881,19.8594608
2019-05-02,19.9826298,33.0471725,29.139307,16.4672184,28.4872074,18.2427311,20.8043461,39.9713364,43.2411423,22.1404667,20.5683231,41.5078964,41.5078964,5.37001944,23.1290226,26.3957462,1.90261233,13.5279179,12.0452213,21.2324467
2019-05-03,20.4586124,31.1561832,29.9035587,13.3385563,29.0894413,19.0833073,15.1012821,46.2792282,43.1950607,17.4940739,20.9358158,40.0159225,40.0159225,6.15596914,25.4581852,26.6628056,3.4961791,10.8395634,13.1631413,20.8534489
2019-05-04,20.2553654,33.2135544,30.4289494,15.1287479,27.2381535,15.3597355,12.7265568,40.5493393,44.4404221,17.6573124,22.6593266,41.2713242,41.2713242,7.5244689,24.9772282,27.4939213,4.24880362,12.7919559,12.9338932,22.8772831
2019-05-05,20.865778,33.4534836,30.7976627,10.4861088,23.5953312,16.631403,14.3448124,45.4877548,42.3408432,15.3178654,22.6530704,38.6905746,38.6905746,8.70382118,26.0562077,27.4689274,5.93450308,5.31936026,13.3187199,23.0277042
2019-05-06,20.6645145,34.3979416,31.2331181,18.0163822,22.6231937,19.1955814,16.5043278,46.1254196,44.3425217,17.1846256,21.5651188,41.0312424,41.0312424,9.63546181,16.2423038,29.6854496,3.64159536,10.2961674,11.8395939,23.9123478
2019-05-07,18.8856449,33.0509262,30.7458439,13.7957401,23.5775394,21.6411076,17.5295353,46.3278427,44.0508347,19.4563236,18.3820438,36.6680527,36.6680527,10.4958744,24.2838383,27.6235294,3.18456411,15.490839,14.0069828,22.3595524
2019-05-08,17.1500492,32.9814072,30.7251225,16.5782413,23.822443,15.0464725,16.1787663,45.3888779,42.0838242,20.7013187,19.9574528,40.7466049,40.7466049,9.94350624,18.1634159,24.1606693,5.67434072,-7.0875001,7.60256338,21.5677433
2019-05-09,16.5427494,31.1795597,29.9881229,14.1480045,26.038599,17.3443546,18.0830021,42.8576889,45.6260605,21.5257511,19.4160404,39.8219833,39.8219833,10.2609501,23.7202702,23.2830448,5.35186148,15.3262272,9.58275795,20.9446659
2019-05-10,18.1163273,27.7048893,30.1694584,15.8959599,27.2479191,20.8828983,17.6693668,46.7835922,39.3784103,20.9371891,22.1380253,38.1670151,38.1670151,11.0638065,25.8726139,29.8837223,10.3839664,14.0902348,14.6817875,20.2220402
2019-05-11,21.0947819,29.9531193,30.1906681,17.1847477,28.1190434,17.5251408,17.4551945,38.9492416,45.4285812,23.4281864,23.8045902,41.2314682,41.2314682,11.8519535,26.3142948,29.8142338,12.727869,14.5580997,14.6691532,21.4884586
2019-05-12,21.2660465,31.0608463,28.6311588,7.44039297,27.0380802,20.0574284,17.4503727,45.8969955,46.2831955,16.2682133,21.7669315,38.9346848,38.9346848,11.5643864,25.8603153,32.1579514,7.78536367,14.8769169,17.5254765,24.1593571
2019-05-13,21.2596073,33.3533249,28.5788212,16.4131107,25.5058231,20.3886356,19.9105167,42.85952,44.6676559,18.508234,23.3887577,39.2204514,39.2204514,10.7774906,21.4517155,33.5572433,6.82320547,15.6604252,19.613306,25.6256962
2019-05-14,19.7466679,32.4911728,26.596735,11.4801273,27.2847843,23.4764347,17.8219852,45.3557053,44.9264755,18.5644779,21.6573124,39.0988693,39.0988693,9.77904701,27.7373295,33.4276047,12.209528,15.6972599,21.758997,26.9011173
2019-05-15,21.9342899,33.5069504,27.966547,19.5583134,27.5781803,21.9981632,20.3033085,44.0296249,43.1635361,16.51507,23.0483341,42.6671371,42.6671371,9.95711708,19.9591007,37.0354843,14.08111,14.4961491,22.2325993,27.1396732
2019-05-16,20.848505,32.7230148,27.6346378,13.7779179,28.9330692,23.475214,17.0856876,43.7532272,44.0234604,19.1891422,24.38241,37.7035751,37.7035751,10.7479191,29.0548038,31.7273502,16.7408085,17.9249516,19.2441959,25.21908
2019-05-17,21.3093204,33.3579636,27.6841679,13.5002995,28.3083439,20.8905582,19.8014774,43.9107895,41.7021713,21.4741764,23.6145267,39.9957504,39.9957504,9.96206093,27.2965031,25.3358402,18.1359196,21.5338383,17.9677982,23.7648869
2019-05-18,17.0909367,31.5093021,28.3930912,13.504755,26.0084171,18.229578,25.9826298,39.6050034,43.8223801,20.2505741,22.7360172,39.3220444,39.3220444,9.94915199,15.310297,22.7489872,17.9946842,15.3700809,14.6344547,23.6659489
2019-05-19,17.4376774,32.0301743,29.1757755,12.2470036,26.11236,17.1764774,24.7503605,45.9699631,44.9234543,16.775629,22.7225285,40.3328476,40.3328476,10.9209843,16.5372868,26.9663334,18.4675236,7.32402945,15.6618595,23.3221378
2019-05-20,13.6884708,33.1750717,30.1970463,13.9530277,26.4328861,16.6015263,23.2244511,42.3918381,44.8998337,19.1080265,20.3863468,40.6100082,40.6100082,11.6005192,20.5014286,27.9827518,18.2829838,4.37227774,16.2815495,22.7450809
2019-05-21,12.4349003,33.5301132,29.7187138,8.45745277,27.2047672,22.8064518,17.3587894,47.1229477,41.9829636,21.9587345,23.087122,40.3020859,40.3020859,12.445734,24.3229008,30.1065922,19.4112186,20.6216984,19.1030216,22.1803226
2019-05-22,14.3815556,34.2548447,30.6713505,14.1572208,29.2022648,23.4501286,16.3754215,44.7717819,39.0035934,22.9742985,23.363245,40.8718491,40.8718491,13.555048,20.4678898,33.7160263,18.4681644,19.3725529,16.9398746,24.2635136
2019-05-23,16.5155277,33.2509689,28.9789677,10.7467594,32.5577316,27.2658329,23.3408451,46.2350388,42.8650742,22.6506901,23.4414005,37.4720688,37.4720688,12.3355961,28.3610783,31.3626347,14.5666752,22.7240543,19.5452824,24.4090519
2019-05-24,18.6882877,33.6421127,29.7412968,12.2015324,31.4417057,23.2969608,25.4399662,44.4084396,44.5310898,24.6032963,24.4519596,42.5855026,42.5855026,12.556818,26.9972477,31.4068241,11.0780277,19.3523502,18.4511356,24.9196415
2019-05-25,15.6594791,32.4005051,28.6130009,11.5306339,30.2849369,23.5859318,22.9876041,41.1606064,47.7703171,24.7494755,26.9649906,40.9200058,40.9200058,13.6964054,28.2405033,25.411768,12.802515,22.6435795,16.1239262,27.077631
2019-05-26,17.4168644,31.3402653,30.3975773,10.9906864,27.4670963,22.3894291,20.4789371,46.6719589,46.8417587,18.6160526,26.8185673,41.738945,41.738945,14.6629581,32.2782211,34.5695724,11.0595951,21.880518,13.5252628,26.568964
2019-05-27,13.635828,29.8485966,30.5050602,10.4043522,28.3163395,20.0607243,24.9879704,41.4061203,49.3250656,20.3921452,27.5440311,42.6934128,42.6934128,14.9981937,10.7583561,32.3131943,10.2777958,26.8793888,14.6691837,25.3556156
2019-05-28,15.4473209,29.1313725,30.011591,8.22597694,28.5646,20.2922611,16.0373783,48.372551,48.2496567,19.0498905,18.8912296,41.1952438,41.1952438,16.857233,23.2430668,33.0093613,11.76507,17.7400455,16.9396915,25.4826298
2019-05-29,11.5310917,28.5599918,30.60882,11.6298771,28.929285,18.1108646,21.3804264,45.2816391,48.2707138,20.6774235,22.3029728,41.222435,41.222435,17.7968388,26.2751408,33.5230637,10.2202091,19.0718327,10.9760685,27.3182316
2019-05-30,8.68688393,26.9224491,30.1795292,5.14974356,27.8705082,24.2326298,19.1154118,47.1801987,47.4171677,21.4742374,23.0479679,37.6665878,37.6665878,18.1533451,28.105463,34.7905197,11.1039371,21.1689701,17.7029057,28.3810673
2019-05-31,11.6823673,26.2463017,30.6838627,10.9267826,28.7111149,27.2609501,25.5410099,45.8522568,44.3121567,23.0447636,20.9070377,42.5782394,42.5782394,18.438715,15.6856632,36.1299667,11.4247379,22.0872746,15.005518,28.8360538
2019-06-01,12.8176212,26.3257999,29.3483829,8.73674965,29.8691959,31.7762699,29.1725101,44.4748154,47.0853195,24.9259586,23.424799,37.393486,37.393486,17.64361,24.009119,35.6838608,9.40529823,26.4779606,18.3683109,28.6996403
2019-06-02,17.5926151,26.81814,30.8633671,12.4259281,32.1775742,31.9775028,32.1401291,46.0188828,46.9400253,25.3763371,22.4326115,39.8880234,39.8880234,17.9654484,28.0337467,39.6079636,15.1629887,26.2437992,15.2855778,29.0152836
2019-06-03,16.9255314,25.7326298,28.71908,13.1682377,33.0612411,25.7202091,32.0515671,39.4467087,49.0538559,27.1632328,25.6867313,39.2518234,39.2518234,17.9483891,27.9982243,33.856987,16.6255436,27.4671574,17.6170597,29.5114384
2019-06-04,20.51507,25.5712833,29.2138615,14.2441044,32.6521225,29.8565006,29.4547062,44.9884262,50.1468735,25.9477482,23.8894291,36.086998,36.086998,18.4021244,29.3744144,35.2121811,16.8568668,26.2934818,13.6622257,29.9936771
2019-06-05,18.3334599,25.9176273,29.4331303,12.03512,32.2945175,25.7979984,32.6403427,40.5491867,51.9970932,27.4736881,25.4333439,40.3982162,40.3982162,19.5553837,28.3223209,26.6516666,20.3828983,27.9964542,12.5974674,30.6173954
2019-06-06,16.4946232,25.803339,29.3055363,4.93370962,31.8307133,24.0315189,21.2652225,46.1015244,51.1721725,25.5701237,24.4922123,38.508873,38.508873,20.6536503,28.5782719,30.8204594,24.3073063,22.9471684,18.1415043,30.1294804
2019-06-07,16.6269169,27.9539738,29.6607914,11.08288,31.074091,20.9357853,27.7919559,44.7946396,51.5002975,28.1931095,18.5600529,43.7538376,43.7538376,22.0864811,,30.3324833,23.1502018,24.3700504,15.6205387,30.2889652
2019-06-08,16.7383366,23.2536259,29.3655338,7.47506094,31.1918583,24.5642643,24.3424931,44.838768,51.3218002,28.3498173,22.4680119,40.1970139,40.1970139,22.0564213,25.2959232,31.9644413,22.1310368,24.0603886,17.8978214,28.0400639
2019-06-09,18.1599064,27.8045597,30.1338139,11.6830997,31.1511173,24.8857059,27.5891361,45.4817734,49.1335373,30.047266,19.6157475,44.8120041,44.8120041,23.0771427,23.6595402,35.2787704,16.6547794,18.6038761,16.867548,27.6628971
2019-06-10,14.561945,28.4921818,29.8791447,12.486414,31.7398624,21.0888309,28.1437321,44.8817978,49.6134567,29.8846073,21.0051517,39.2356796,39.2356796,22.4598942,17.9091434,28.7238102,17.7358341,25.4154301,17.7566471,28.7329044
2019-06-11,16.3582706,30.3377628,30.0014591,10.7571354,31.6428776,16.4793339,22.6741886,45.9651413,49.8788681,28.8266239,23.0093937,38.2059555,38.2059555,21.8466434,24.3048649,30.57934,16.0026493,10.9930668,15.9184818,29.965601
2019-06-12,12.8621159,29.1158695,30.503931,11.8210087,31.6526737,19.1869144,24.7023563,39.8240891,50.869194,29.9463749,22.7628422,44.2994308,44.2994308,20.8243351,24.2466679,30.0944462,16.453577,21.8245487,10.488184,30.1923466
2019-06-13,13.588953,28.4477482,30.1793156,6.4423461,31.7186527,24.793726,25.0953312,41.7705307,51.7746506,28.409296,22.5639896,37.7550888,37.7550888,20.6017094,28.2423344,33.1301193,16.4424076,22.7453556,12.7522526,31.1201115
2019-06-14,10.4421329,29.5599918,30.821558,10.3708744,32.2067795,24.2321415,30.5932865,38.7833481,52.1141586,31.7446537,26.4374332,42.6133652,42.6133652,21.1691532,27.1211491,31.7876835,20.3982487,24.8787785,13.6611881,31.1680546
2019-06-15,10.2341251,28.045557,30.2840214,6.54775381,30.2382145,22.966608,26.317194,44.0553818,51.1666489,29.5545292,21.1047306,38.4050522,38.4050522,21.0219669,26.5278568,32.9742355,23.3334904,24.417017,17.1742191,30.3837833
2019-06-16,8.71837807,28.6169987,30.6698856,11.9710941,31.3228397,24.162653,23.8910465,39.2637558,51.2966843,30.8327274,21.603754,43.6340256,43.6340256,22.6672306,19.0943546,35.9471664,23.9555302,22.4478397,15.1162357,30.6893559
2019-06-17,7.85643911,27.4105778,29.6845341,8.0092411,31.3199711,29.8127995,28.0260868,38.633049,51.9494858,30.143671,24.1215153,40.1743088,40.1743088,23.1630802,26.4751835,36.2165756,21.5803776,26.6041813,17.5214481,29.2940311
2019-06-18,12.4855289,27.1243839,29.9193363,10.6709538,30.8203983,30.7294865,30.5879765,38.888237,49.8375168,30.2141972,22.4549809,42.0343246,42.0343246,22.3086185,22.0081425,36.269249,19.9991398,26.0243168,14.9070988,29.4666386
2019-06-19,14.824976,26.9833927,30.5594425,11.7521305,31.2448368,27.1651249,31.7665348,36.1071701,52.913414,31.0904484,24.5347233,41.8942795,41.8942795,22.9351749,24.7616215,31.5036564,19.5035038,28.8194523,16.5765934,28.9771366
2019-06-20,17.1203861,26.9618778,31.1041508,11.1196842,30.3387394,24.3158817,24.2910709,39.942009,50.3926926,29.7901249,25.2332706,40.6402206,40.6402206,23.2613773,29.9795475,33.0257187,19.0827885,19.5296879,16.9509525,30.2857914
2019-06-21,17.3607731,26.3482914,31.2515202,12.377039,30.7133427,22.6009769,26.5551395,36.2409592,51.9619675,31.7572575,25.386591,42.025383,42.025383,23.5028324,26.3952579,33.5111008,18.1589603,24.1472416,17.0086613,29.4182377
2019-06-22,19.2557621,26.3985233,30.3700504,6.24416494,32.2739182,27.4883671,25.4573002,37.8012619,51.0817184,28.0114079,23.1831913,37.2540817,37.2540817,23.3957462,27.6701908,37.705925,16.7499027,19.3196964,21.6483402,28.9235477
2019-06-23,19.2743473,27.6383915,30.4938297,14.2430973,32.9645615,31.3183537,29.6205387,36.6689072,52.5485458,31.2219181,21.9849186,41.1337509,41.1337509,23.4698124,19.7260075,38.4084702,17.8861637,25.2083073,21.2969913,28.7613163
2019-06-24,15.62533,26.2800236,30.6377201,4.31463003,30.5027103,33.4358139,32.2675705,37.2900925,53.646904,31.7504826,22.9188175,38.5409775,38.5409775,23.2900028,29.2049809,35.6393356,19.4481449,30.630518,16.3115788,29.0975895
2019-06-25,11.048914,28.4987431,31.1799564,9.67251015,30.2723331,31.8074589,35.3813705,38.2962875,52.7138596,32.4471359,25.9375858,40.6516647,40.6516647,23.146265,29.2547245,39.0620651,20.1385746,31.0651188,15.7833805,31.512476
2019-06-26,12.0563297,28.3677616,29.4502811,10.5001163,29.963892,35.4268417,35.7807541,37.4959641,53.2365036,33.1117783,25.2239323,41.6558762,41.6558762,23.3558903,19.4035892,35.5335312,19.7071171,34.6274948,17.5707951,31.5637455
2019-06-27,15.060358,28.7775822,30.5913029,10.4446964,30.4666691,36.9312057,29.8481388,37.9906845,51.4540024,33.6699753,23.3916874,39.1669846,39.1669846,22.4981327,23.1824284,40.325798,18.1639042,32.8184433,23.3307438,32.1679916
2019-06-28,11.7870426,28.0017948,31.9483891,10.0848331,31.7533817,35.1101913,31.1509647,34.8744125,53.4725266,34.5164108,21.899622,43.2708969,43.2708969,23.0103703,24.7217655,38.1802597,17.6299686,32.9165573,23.0687199,32.7490158
2019-06-29,11.2298527,27.8472538,30.8781681,5.61129141,30.4141788,37.2707138,33.2004623,38.3235703,52.8364487,32.157402,17.5566349,38.2346115,38.2346115,22.7337284,28.0154057,41.9390488,18.4095097,32.3774033,23.9238224,33.9399338
2019-06-30,11.3496342,28.5682926,31.5132084,12.8294621,33.2585068,31.7464848,37.6905746,35.7229233,53.8927841,34.2151108,20.3115482,41.5956345,41.5956345,22.5959721,23.4990482,39.4168625,21.2470036,33.6215744,18.140131,33.370842
2019-07-01,10.7309818,28.1009464,30.2470951,4.87178946,32.979393,30.8074894,29.4497929,36.6741257,52.6960983,32.2257309,18.5396671,36.5990524,36.5990524,22.9414005,27.7297001,38.1030197,17.7241764,29.8183537,18.5900822,32.4276352
2019-07-02,12.756403,29.8616276,31.897913,11.6546574,33.5763779,29.0826054,28.1361637,35.9379807,48.1005783,33.9020309,23.0907536,40.4984665,40.4984665,23.3679752,21.5128727,39.5022202,14.6645451,27.5378666,16.9685307,32.7115707
2019-07-03,10.1127567,28.7444401,28.9302616,8.38219643,34.1279526,32.0855942,26.8245792,31.4739017,50.969841,32.994072,21.144556,37.8358688,37.8358688,23.1540165,28.4316349,36.6014328,16.8099308,27.1064701,20.7535648,31.2314091
2019-07-04,11.7116642,29.3281193,31.485651,14.1727543,32.6966782,32.4930649,29.6312809,33.3597336,49.082756,32.4106674,22.4639225,39.2360764,39.2360764,22.8415775,29.9511967,38.8026962,13.2923832,26.46908,25.0088139,32.0016098
2019-07-05,12.4790287,26.0239201,27.5973759,12.1395512,31.1244144,35.326622,27.5046635,29.8586369,50.9788132,34.2674789,21.3227787,40.3401718,40.3401718,22.025629,29.8268375,35.8358383,15.3577824,31.5998783,18.8216496,31.7860661
2019-07-06,16.0966129,27.7799015,27.8158512,14.1568546,29.791254,34.3461838,28.4793949,31.2725163,51.0937424,32.7968674,23.799036,37.6446457,37.6446457,21.1450138,30.262598,39.8029099,13.6205997,27.5793095,21.6447392,32.4917221
2019-07-07,15.1805058,27.3243961,27.8864384,13.256525,33.4162521,30.4916325,24.2375736,27.5053043,52.063652,33.3322983,23.8710575,40.9584274,40.9584274,21.6192265,26.5236149,38.2249374,11.289362,26.6622868,18.826746,32.5437851
2019-07-08,16.4887943,26.8387699,28.2493839,4.16234732,31.3978519,32.5316086,23.1469364,31.7484074,52.5498581,31.7718449,23.2466373,37.7431564,37.7431564,22.371973,24.6616459,33.4662704,17.7136173,26.9236393,20.7571354,32.5767746
2019-07-09,18.8001652,29.4138737,29.5874271,12.9444523,31.8289433,26.9837589,25.1053104,31.8793278,51.8956528,31.3517094,22.4570255,42.1386337,42.1386337,22.8666325,18.5182743,34.4764633,19.776453,25.714777,11.5679264,33.3633652
2019-07-10,17.9578495,28.3662357,29.4654484,6.94338369,32.1152573,32.7094955,26.3091373,31.1319218,50.6082077,28.99856,22.1617374,38.5338364,38.5338364,23.2763615,9.81594276,37.3341599,21.3964176,26.8417301,19.1059818,32.8851242
2019-07-11,18.0313358,29.0546207,30.7944279,10.5875797,30.55163,30.5496464,25.0904484,34.6281662,49.2459641,29.3908024,22.4872074,39.459343,39.459343,23.8830814,15.325037,42.4886398,21.9765263,19.4279118,17.9707279,33.5469894
2019-07-12,15.7036076,27.6473026,31.2843266,11.2365971,31.4010868,29.9433537,24.0178165,31.3398075,50.2036667,30.3188419,23.5542545,38.8329086,38.8329086,23.5260258,25.276392,37.934227,21.2717838,26.4648685,18.1081791,33.8541794
2019-07-13,15.6888065,26.9872379,31.7033329,10.3037663,32.2932968,31.0534,20.4576359,35.7459641,47.8548508,29.0142765,22.556879,36.4085007,36.4085007,23.6274357,26.3586063,39.171196,21.8055363,22.5736637,17.4855595,33.5143051
2019-07-14,14.8448124,26.2540836,31.9329472,11.4994144,32.7199936,28.9960575,22.2117863,30.3065434,52.218956,31.1610966,17.6169376,40.4410629,40.4410629,23.7476749,25.3004398,33.9812241,19.4659367,27.2620487,19.6295719,33.2529831
2019-07-15,17.6028385,25.6298771,31.2880497,6.77019644,31.7810612,30.2151737,18.2134953,35.2169418,51.0533066,25.813776,20.6771793,38.4653244,38.4653244,23.7297306,24.1664371,38.7864609,12.8331852,21.5476322,22.929987,32.72509
2019-07-16,17.6588383,27.9030094,31.8332157,11.8042545,30.2853031,31.8125858,23.25387,32.4979782,53.9052963,28.5062199,23.21908,40.3808823,40.3808823,23.4424686,23.3826542,39.5222702,14.7248478,27.0288029,21.5868778,32.7535019
2019-07-17,17.4910526,28.6131535,29.8300724,6.25332022,30.9849491,34.2257614,26.0965519,36.1499863,51.3568039,29.9181461,24.3568974,36.2257309,36.2257309,22.5574589,27.4114017,37.3840256,17.2047977,28.3978214,19.4205875,32.8278732
2019-07-18,17.5171757,30.5787601,30.9097538,14.3928471,31.4469547,27.2132511,29.9652653,37.1131516,51.3770676,30.3998661,20.9349918,38.6285629,38.6285629,22.8503666,24.0885258,41.1588669,20.8507633,27.025629,17.5844364,33.4007187
2019-07-19,15.8438663,30.2042484,30.2950993,8.65487099,31.7152348,32.5854111,27.2141361,34.8575974,51.3414536,31.3272038,21.5042667,36.3663864,36.3663864,21.9410954,28.7856693,38.2142868,21.4580326,29.6485844,14.2375431,32.6637497
2019-07-20,20.6014652,30.6594181,30.6500797,10.7244816,31.4456425,29.2701664,32.4987106,35.2836227,53.4554977,31.1360111,21.7884159,38.1297226,38.1297226,22.3141727,16.9145451,41.805809,23.4491215,27.8027287,18.218195,33.0250473
2019-07-21,13.6257877,29.7574711,30.675745,8.76995277,31.2711735,32.6739731,27.9522953,32.8305893,52.5147934,32.9222336,23.312006,39.2846603,39.2846603,22.4213505,19.3905277,37.5559006,20.9233952,29.7872868,17.2497501,31.5164127
2019-07-22,14.6091862,30.8897343,30.5631962,9.09560585,31.2399845,37.6555405,30.7647343,34.4786301,52.1177597,32.9408798,23.1686344,36.5804367,36.5804367,22.1614933,28.8753605,41.6515732,20.0892887,31.1432133,20.2253971,32.5497055
2019-07-23,11.3973637,30.9713688,32.3841782,9.8533268,31.5646305,39.211998,35.5907211,31.9020023,52.3374252,34.6934128,24.507288,36.4782028,36.4782028,21.6614628,27.075098,39.9365768,19.2728214,33.5817795,24.7508488,32.097435
2019-07-24,12.325098,29.6078434,31.1566715,6.36156607,31.8110294,39.9988632,37.4731674,35.0257187,51.9969711,31.9146061,25.8564396,34.3339767,34.3339767,22.0332279,23.8653812,40.9081955,24.6803532,34.7397995,23.7011967,31.9817448
2019-07-25,13.8984318,30.8903446,32.2019882,10.2837467,32.8500595,38.7916183,39.3700485,29.7123051,52.4384689,34.5733566,28.3127384,37.9653244,37.9653244,22.1050358,25.7846622,41.1817551,28.0620975,33.9626389,27.2479191,33.2105026
2019-07-26,13.8200626,31.2543583,30.4789982,8.48842812,32.1865463,32.6774521,36.7211227,27.644556,53.0798264,33.928154,27.6200199,36.2840195,36.2840195,21.5887699,23.0630741,34.9509201,28.8489017,32.4458542,22.6867008,32.4365768
2019-07-27,17.2120609,32.824028,31.4063663,13.7897587,32.7672043,22.4325809,30.1579227,27.8013859,49.8713608,31.5060978,26.0259953,38.9738083,38.9738083,20.9501591,25.711359,33.029686,29.1909122,22.0041142,15.8607731,32.2200851
2019-07-28,14.92132,31.7394047,31.2586613,10.3561344,32.9823837,24.5727787,29.6471195,27.0943241,51.4218979,27.9394169,28.8592777,38.3593979,38.3593979,20.5866642,24.0109196,33.8688889,25.5472355,20.9683475,18.5120792,31.7862186
2019-07-29,17.6734867,31.1473637,32.4791794,10.0101261,32.1241989,31.4862614,25.4417057,28.489069,50.7701035,29.0696964,26.9865665,35.626976,35.626976,20.6260014,25.7422123,38.8694077,23.0305424,24.7249393,20.7988224,32.3783188
2019-07-30,19.3145695,30.952631,32.9528732,13.8914738,33.0241318,26.8516178,30.6535587,25.3028812,52.7532883,31.6479435,28.100275,38.1031723,38.1031723,20.5565434,25.2748356,35.2176743,15.1604862,28.7532597,16.4609623,32.2407455
2019-07-31,20.3175297,30.9588566,33.3305283,3.88015127,32.7948227,29.3661747,24.015131,27.1148319,52.6973495,30.2771244,28.1736088,37.9925766,37.9925766,19.2935123,26.9918156,37.4681625,19.4081974,23.5701237,17.5400639,32.820488
2019-08-01,15.0177555,30.3852787,34.656456,10.1689091,33.3452377,28.7570133,28.166132,27.5518742,54.2665329,32.7835922,30.0427799,40.3911972,40.3911972,19.7388859,26.5519047,39.1036606,21.7497501,27.9559269,18.1044559,32.0888901
2019-08-02,16.1567936,29.9128361,31.3417912,8.10585976,32.7497177,32.0335617,25.5490665,28.5967045,51.9283676,30.3747501,29.8687992,37.1142502,37.1142502,19.8276615,31.969141,39.3929062,21.9850712,25.1139774,22.2278385,32.0689621
2019-08-03,20.1868229,30.7934818,32.5497665,13.0092411,32.2049179,31.2977543,25.3978214,30.5908756,50.0447311,31.2282047,29.8832645,40.9318161,40.9318161,20.7092228,27.8416691,41.5473862,18.976099,25.9367313,20.5423527,32.8116989
2019-08-04,19.6293888,31.4593754,30.305109,12.3829594,32.6266098,35.6125717,28.488306,29.0661259,50.3588486,31.5558109,30.012537,36.8164291,36.8164291,20.8135319,31.4175968,38.523613,18.974329,29.1171207,18.7253056,32.379509
2019-08-05,21.6146183,32.7073593,29.9643497,12.9465885,31.4315434,29.1822147,28.2704716,29.2417545,51.5318222,31.2518253,29.6848392,37.9033127,37.9033127,20.387598,31.2267704,41.1442184,20.1374454,27.8514347,19.8664188,32.6795883
2019-08-06,18.0011845,31.7406254,30.0493107,11.4514408,31.658289,28.6000004,28.2521305,29.5720463,52.1883469,31.8250065,28.733057,38.3226852,38.3226852,20.6215458,30.5563602,38.3199997,18.0672245,26.8889103,17.3852177,32.2215195
2019-08-07,20.2127323,31.7327824,32.2566452,10.6277409,31.1020451,26.9436283,23.6929874,29.2461185,51.4200058,31.7304935,29.2984562,36.7405319,36.7405319,21.1194401,29.7855778,32.0647812,16.6295414,19.3134098,18.8682194,32.1620712
